label,area,bbox_area,centroid-0,centroid-1,centroid-2,equivalent_diameter_area,extent,mean_intensity,max_intensity,min_intensity,volume,compactness,timepoint,subfolder
16,715.0,1800.0,7.836363636363636,422.57342657342656,118.15104895104895,11.094365594643547,0.3972222222222222,0.5148237943649292,1.0,0.0077339522540569305,715.0,2.517482513961563,7,01
17,64.0,198.0,7.515625,430.828125,136.28125,4.9628039271952,0.32323232323232326,0.36838585138320923,1.0,0.0072183553129434586,64.0,3.093749951660157,7,01
18,37.0,72.0,7.45945945945946,435.56756756756755,137.9189189189189,4.13429092290855,0.5138888888888888,0.3059300482273102,0.9651972055435181,0.023717453703284264,37.0,1.9459458933528138,7,01
19,20.0,24.0,7.5,435.4,144.9,3.3677806019212593,0.8333333333333334,0.4318252205848694,1.0,0.03712296858429909,20.0,1.199999940000003,7,01
20,15.0,24.0,7.533333333333333,452.93333333333334,275.6,3.059831741945869,0.625,0.4503222703933716,1.0,0.034029390662908554,15.0,1.5999998933333406,7,01
21,424.0,1056.0,7.492924528301887,490.688679245283,28.18867924528302,9.320854846357859,0.4015151515151515,0.6159831285476685,1.0,0.010311936028301716,424.0,2.4905660318618725,7,01
22,232.0,1200.0,10.435344827586206,470.9784482758621,19.603448275862068,7.623653004050806,0.19333333333333333,0.47902166843414307,1.0,0.0072183553129434586,232.0,5.172413770808562,7,01
23,991.0,2553.0,9.892028254288597,248.67003027245207,313.0494450050454,12.369676563758073,0.3881707794751273,0.6740182042121887,1.0,0.010827532969415188,991.0,2.576185668439772,7,01
24,83.0,120.0,9.506024096385541,264.3734939759036,2.216867469879518,5.412025364749767,0.6916666666666667,0.6631351113319397,1.0,0.10260376334190369,83.0,1.445783115111047,7,01
25,38.0,64.0,9.368421052631579,457.60526315789474,58.94736842105263,4.1712061879988935,0.59375,0.5409221649169922,1.0,0.06238721311092377,38.0,1.6842104819944612,7,01
26,454.0,1680.0,10.242290748898679,464.1651982378855,43.768722466960355,9.535696284670314,0.2702380952380952,0.697799563407898,1.0,0.02062387205660343,454.0,3.7004405204836113,7,01
27,303.0,1020.0,11.32013201320132,474.17491749174917,35.31683168316832,8.333254945612431,0.29705882352941176,0.5629832744598389,1.0,0.02784222736954689,303.0,3.3663366225533444,7,01
28,451.0,1024.0,12.80931263858093,196.4811529933481,40.97782705099778,9.51464611403477,0.4404296875,0.7016997933387756,1.0,0.023717453703284264,451.0,2.2705099727926608,7,01
29,852.0,2310.0,12.543427230046948,209.64201877934272,35.71478873239437,11.761976954715108,0.36883116883116884,0.585612952709198,1.0,0.022170662879943848,852.0,2.711267602451564,7,01
30,487.0,1008.0,11.513347022587268,253.53388090349077,40.427104722792606,9.76135512427311,0.48313492063492064,0.3823600113391876,1.0,0.014436710625886917,487.0,2.0698151908217346,7,01
31,162.0,264.0,13.993827160493828,409.0679012345679,437.48148148148147,6.763509910720959,0.6136363636363636,0.48382237553596497,1.0,0.05259087309241295,162.0,1.6296296195701876,7,01
32,55.0,160.0,14.545454545454545,407.0,447.5272727272727,4.718326851800821,0.34375,0.6564859747886658,1.0,0.04640371352434158,55.0,2.909090856198348,7,01
33,345.0,1768.0,14.533333333333333,412.51594202898553,459.3797101449275,8.701754454821554,0.19513574660633484,0.7035998106002808,1.0,0.04021655023097992,345.0,5.124637666305398,7,01
34,27.0,144.0,14.444444444444445,419.85185185185185,481.6296296296296,3.7221029453964,0.1875,0.4241165816783905,1.0,0.014952307567000389,27.0,5.3333331358024765,7,01
35,1511.0,5115.0,16.985440105890138,376.9894109861019,387.8782263401721,14.23711350140685,0.295405669599218,0.47061774134635925,1.0,0.006702758371829987,1511.0,3.3851753783023324,7,01
36,242.0,690.0,16.417355371900825,376.07438016528926,18.136363636363637,7.731651102653187,0.3507246376811594,0.4422169327735901,1.0,0.010827532969415188,242.0,2.8512396576395056,7,01
37,48.0,170.0,15.0,409.6041666666667,7.458333333333333,4.509006607147306,0.2823529411764706,0.3097555339336395,0.8997164368629456,0.031451404094696045,48.0,3.541666592881946,7,01
38,961.0,1734.0,17.53902185223725,441.8865764828304,167.11550468262226,12.243575259331783,0.5542099192618224,0.6805679798126221,1.0,0.018045887351036072,961.0,1.8043704455729757,7,01
39,112.0,660.0,15.258928571428571,469.35714285714283,405.41964285714283,5.980531746873981,0.1696969696969697,0.33952048420906067,0.980149507522583,0.026811033487319946,112.0,5.892857090242347,7,01
40,427.0,1449.0,16.10304449648712,484.37002341920373,414.46370023419206,9.34278635037763,0.2946859903381642,0.3760892450809479,1.0,0.010827532969415188,427.0,3.3934426150036474,7,01
41,431.0,1080.0,20.51276102088167,190.1044083526682,394.76566125290026,9.371869141382517,0.3990740740740741,0.73642897605896,1.0,0.012889919802546501,431.0,2.505800458223201,7,01
42,257.0,1560.0,21.330739299610894,166.21789883268482,180.05836575875486,7.888204607836698,0.16474358974358974,0.29512399435043335,0.9930394291877747,0.017014695331454277,257.0,6.0700388868870085,7,01
43,441.0,1560.0,20.727891156462587,381.64399092970524,330.9501133786848,9.443797274614035,0.2826923076923077,0.45939555764198303,1.0,0.010827532969415188,441.0,3.5374149579650456,7,01
44,782.0,1680.0,21.585677749360613,171.57161125319692,323.69693094629156,11.430609199053555,0.4654761904761905,0.4233788251876831,1.0,0.01237432286143303,782.0,2.1483375931606936,7,01
45,876.0,1920.0,21.410958904109588,173.72716894977168,372.71232876712327,11.871396977233578,0.45625,0.38697776198387146,1.0,0.010827532969415188,876.0,2.1917808194157753,7,01
46,797.0,2325.0,21.80552070263488,212.4491844416562,302.0188205771644,11.503232552471239,0.34279569892473116,0.4540596306324005,1.0,0.010827532969415188,797.0,2.9171894568165753,7,01
47,604.0,1200.0,21.561258278145694,228.86258278145695,337.182119205298,10.487680267458451,0.5033333333333333,0.5748187303543091,1.0,0.013921113684773445,604.0,1.986754963598088,7,01
48,522.0,2964.0,22.511494252873565,486.3773946360153,269.8103448275862,9.989811501400476,0.17611336032388664,0.24920709431171417,0.808455765247345,0.01237432286143303,522.0,5.678160908662527,7,01
49,95.0,400.0,22.4,386.7894736842105,341.7684210526316,5.661197779576941,0.2375,0.2642786502838135,0.9254962801933289,0.017014695331454277,95.0,4.210526271468145,7,01
50,44.0,170.0,22.84090909090909,392.54545454545456,362.29545454545456,4.380106645730805,0.25882352941176473,0.20435209572315216,0.5558133721351624,0.013921113684773445,44.0,3.8636362758264484,7,01
51,18.0,36.0,22.61111111111111,462.8333333333333,254.0,3.2515564208357337,0.5,0.1346280574798584,0.3836040198802948,0.012889919802546501,18.0,1.999999888888895,7,01
1,523.0,2808.0,7.544933078393881,356.5984703632887,291.8891013384321,9.996186622148898,0.18625356125356127,0.516706109046936,1.0,0.009275959804654121,523.0,5.369024846330737,8,01
2,1039.0,2400.0,8.171318575553416,397.6689124157844,135.609239653513,12.566248442896805,0.43291666666666667,0.5301157832145691,1.0,0.013398608192801476,1039.0,2.3099133760251074,8,01
3,2696.0,10360.0,8.742210682492582,424.8156528189911,464.0252225519288,17.267935661458008,0.2602316602316602,0.5945830345153809,1.0,0.008245297707617283,2696.0,3.8427299689010646,8,01
4,1121.0,8448.0,7.500446030330062,441.6529884032114,355.0811775200714,12.888498641325967,0.13269412878787878,0.3971784710884094,1.0,0.007729966659098864,1121.0,7.536128450012374,8,01
5,2211.0,12690.0,7.600633197648123,470.2740841248304,260.9615558570782,16.163300235648386,0.17423167848699764,0.3747219443321228,1.0,0.006699304096400738,2211.0,5.739484393604937,8,01
6,1038.0,3312.0,7.978805394990366,157.16570327552986,385.9161849710983,12.562215628613798,0.3134057971014493,0.3906966745853424,1.0,0.005668641999363899,1038.0,3.1907514420127634,8,01
7,34.0,80.0,7.676470588235294,168.76470588235293,387.8235294117647,4.019389542491952,0.425,0.5031980872154236,1.0,0.011337283998727798,34.0,2.3529411072664383,8,01
8,499.0,1008.0,8.012024048096192,199.41082164328657,14.100200400801603,9.840880870100706,0.49503968253968256,0.4486504793167114,1.0,0.009791291318833828,499.0,2.020040076112144,8,01
9,274.0,1200.0,8.503649635036496,200.75547445255475,142.6970802919708,8.058433879808192,0.22833333333333333,0.41027599573135376,1.0,0.007729966659098864,274.0,4.379562027811818,8,01
10,66.0,231.0,8.121212121212121,205.13636363636363,152.72727272727272,5.013970461270554,0.2857142857142857,0.3495974838733673,1.0,0.011337283998727798,66.0,3.499999946969698,8,01
11,616.0,4902.0,7.76948051948052,220.89123376623377,174.42045454545453,10.556680148470615,0.12566299469604242,0.37837517261505127,1.0,0.0061839730478823185,616.0,7.957792194873714,8,01
12,942.0,5640.0,7.975583864118896,230.74522292993632,96.66985138004246,12.162348032209175,0.16702127659574467,0.4163741171360016,1.0,0.008245297707617283,942.0,5.9872611401409115,8,01
13,1130.0,2970.0,7.912389380530973,228.9070796460177,270.429203539823,12.92289871188671,0.38047138047138046,0.32884669303894043,1.0,0.007729966659098864,1130.0,2.6283185817448507,8,01
14,24.0,36.0,7.625,251.08333333333334,72.95833333333333,3.578800915758598,0.6666666666666666,0.30082452297210693,0.8781241774559021,0.020097913220524788,24.0,1.4999999375000026,8,01
15,1097.0,1848.0,8.194165907019142,271.3701002734731,433.86873290793073,12.795855736116208,0.5936147186147186,0.3593702018260956,1.0,0.004637979902327061,1097.0,1.6845943466867872,8,01
16,675.0,1080.0,8.472592592592592,321.07703703703703,8.496296296296297,10.883495035793427,0.625,0.5679104924201965,1.0,0.012883277609944344,675.0,1.5999999976296297,8,01
17,169.0,714.0,7.6390532544378695,331.7278106508876,315.8757396449704,6.859556339475854,0.23669467787114845,0.46138906478881836,1.0,0.011337283998727798,169.0,4.224852046006792,8,01
18,58.0,126.0,7.5344827586206895,378.3965517241379,269.7068965517241,4.802600448448948,0.4603174603174603,0.40838655829429626,1.0,0.012367946095764637,58.0,2.172413755648039,8,01
19,549.0,1584.0,7.963570127504553,422.92349726775956,112.87249544626594,10.159162506559955,0.3465909090909091,0.5796278119087219,1.0,0.016490595415234566,549.0,2.8852458963838874,8,01
20,177.0,360.0,7.581920903954802,434.2316384180791,133.819209039548,6.966129569086082,0.49166666666666664,0.45219576358795166,1.0,0.022674567997455597,177.0,2.033898293593795,8,01
21,436.0,936.0,7.5389908256880735,494.60550458715596,27.575688073394495,9.407970688665495,0.4658119658119658,0.6424417495727539,1.0,0.010821953415870667,436.0,2.14678898590186,8,01
22,73.0,110.0,7.4520547945205475,505.43835616438355,7.739726027397261,5.1853102442204015,0.6636363636363637,0.4892857074737549,1.0,0.05565575882792473,73.0,1.506849294426722,8,01
23,372.0,728.0,10.293010752688172,222.64247311827958,11.803763440860216,8.923079709210917,0.510989010989011,0.598069429397583,1.0,0.008760628290474415,372.0,1.9569892420511041,8,01
24,1262.0,3960.0,10.264659270998415,245.71315372424723,314.15768621236134,13.407678190680162,0.3186868686868687,0.5818782448768616,1.0,0.007729966659098864,1262.0,3.1378763842013657,8,01
25,143.0,312.0,9.531468531468532,262.1748251748252,4.741258741258742,6.488024358591253,0.4583333333333333,0.5741652846336365,1.0,0.011337283998727798,143.0,2.181818166560712,8,01
26,47.0,112.0,9.191489361702128,458.0,59.148936170212764,4.477474060769193,0.41964285714285715,0.6246032118797302,1.0,0.03298119083046913,47.0,2.3829786727025817,8,01
27,545.0,2090.0,10.346788990825688,464.1357798165138,44.31376146788991,10.134429207232046,0.2607655502392344,0.6441189646720886,1.0,0.009791291318833828,545.0,3.8348623782846563,8,01
28,26.0,112.0,10.076923076923077,460.9230769230769,7.884615384615385,3.6755717806481094,0.23214285714285715,0.5107526183128357,0.8837928175926208,0.037103839218616486,26.0,4.307692142011841,8,01
29,156.0,378.0,10.474358974358974,470.7435897435897,22.878205128205128,6.678957173048376,0.4126984126984127,0.6280151605606079,1.0,0.022674567997455597,156.0,2.4230769075443788,8,01
30,161.0,630.0,11.099378881987578,473.2857142857143,35.1055900621118,6.749564489897218,0.25555555555555554,0.5733426213264465,1.0,0.011852615512907505,161.0,3.9130434539562517,8,01
31,465.0,798.0,11.556989247311828,253.71397849462366,40.61505376344086,9.612096233721807,0.5827067669172933,0.41420871019363403,1.0,0.01803658902645111,465.0,1.7161290285674644,8,01
32,285.0,1173.0,13.778947368421052,210.3859649122807,34.53333333333333,8.164860065020097,0.24296675191815856,0.3681073486804962,1.0,0.013913939706981182,285.0,4.115789459242844,8,01
33,614.0,3000.0,14.40228013029316,412.1628664495114,461.7328990228013,10.54524278290836,0.20466666666666666,0.6265280842781067,1.0,0.019582582637667656,614.0,4.885993477384376,8,01
34,32.0,108.0,14.625,287.0625,1.09375,3.938980087370786,0.2962962962962963,0.363888144493103,0.9306879639625549,0.021128574386239052,32.0,3.3749998945312534,8,01
35,921.0,2304.0,17.062975027144407,379.6883821932682,388.8816503800217,12.071289604777933,0.3997395833333333,0.5351276993751526,1.0,0.01030662190169096,921.0,2.5016286617789047,8,01
36,93.0,304.0,14.268817204301076,421.68817204301075,4.935483870967742,5.62118797776233,0.3059210526315789,0.22050632536411285,0.5369750261306763,0.030919866636395454,93.0,3.268817169152504,8,01
37,462.0,1008.0,16.004329004329005,367.4718614718615,400.85497835497836,9.591380444864102,0.4583333333333333,0.46794071793556213,1.0,0.006699304096400738,462.0,2.1818181770956318,8,01
38,1043.0,2052.0,17.671140939597315,441.9942473633749,167.0038350910834,12.582353873457539,0.5082846003898636,0.6496326923370361,1.0,0.014429271221160889,1043.0,1.9674017239046961,8,01
39,114.0,360.0,15.219298245614034,473.79824561403507,407.7368421052632,6.015920332305007,0.31666666666666665,0.43908464908599854,1.0,0.024220561608672142,114.0,3.1578947091412743,8,01
40,393.0,1323.0,16.111959287531807,486.206106870229,415.1374045801527,9.087923083466553,0.29705215419501135,0.3861285448074341,1.0,0.01752125658094883,393.0,3.3664122051745236,8,01
41,176.0,561.0,16.681818181818183,374.8863636363636,19.676136363636363,6.952985897165982,0.3137254901960784,0.4549773037433624,1.0,0.011337283998727798,176.0,3.187499981889205,8,01
42,626.0,1920.0,20.34664536741214,190.3402555910543,394.6805111821086,10.613498681703149,0.3260416666666667,0.648229718208313,1.0,0.01030662190169096,626.0,3.0670926468576796,8,01
43,204.0,1100.0,20.877450980392158,165.77450980392157,180.30392156862746,7.303715508276279,0.18545454545454546,0.2749253511428833,1.0,0.01494460180401802,204.0,5.392156836312957,8,01
44,677.0,1920.0,21.447562776957163,236.52437223042836,340.9497784342688,10.89423356770855,0.35260416666666666,0.539847731590271,1.0,0.008760628290474415,677.0,2.836041354747354,8,01
45,465.0,1875.0,21.16559139784946,384.0967741935484,331.458064516129,9.612096233721807,0.248,0.4217929542064667,1.0,0.009275959804654121,465.0,4.032258055844606,8,01
46,825.0,1980.0,21.544242424242423,172.48606060606062,322.96,11.636394652548859,0.4166666666666667,0.4380617141723633,1.0,0.012367946095764637,825.0,2.399999997090909,8,01
47,906.0,1480.0,21.43487858719647,173.58057395143487,366.7858719646799,12.005396973505226,0.6121621621621621,0.3687640428543091,1.0,0.009275959804654121,906.0,1.63355408208217,8,01
48,870.0,2640.0,21.586206896551722,214.9873563218391,303.40459770114944,11.844231214149726,0.32954545454545453,0.40621745586395264,1.0,0.009791291318833828,870.0,3.0344827551327787,8,01
49,530.0,2850.0,22.441509433962263,479.9,265.1377358490566,10.040586510872588,0.18596491228070175,0.1897721290588379,0.6889976859092712,0.009275959804654121,530.0,5.377358480420078,8,01
1,2012.0,5850.0,8.199304174950298,464.9378727634195,269.01292246520876,15.663054221790622,0.3439316239316239,0.4405030906200409,1.0,0.0072034988552331924,2012.0,2.907554670523084,9,01
2,990.0,2565.0,8.06969696969697,154.67777777777778,381.2141414141414,12.365514491921756,0.38596491228070173,0.4126497805118561,1.0,0.006688963156193495,990.0,2.590909088292011,9,01
3,483.0,896.0,8.583850931677018,202.71635610766046,17.65424430641822,9.734556485316405,0.5390625,0.5202434659004211,1.0,0.006688963156193495,483.0,1.8550724599273862,9,01
4,985.0,8400.0,8.09746192893401,216.76142131979697,168.34010152284264,12.344661982723276,0.11726190476190476,0.37010547518730164,1.0,0.00771803455427289,985.0,8.527918773068103,9,01
5,1096.0,2754.0,8.09580291970803,228.42883211678833,269.3375912408759,12.791966418023701,0.39796659404502543,0.32151153683662415,1.0,0.00771803455427289,1096.0,2.51277372033506,9,01
6,666.0,4960.0,8.713213213213214,220.15615615615616,100.56456456456456,10.834907357368538,0.1342741935483871,0.4334155023097992,1.0,0.00771803455427289,666.0,7.447447436265094,9,01
7,1337.0,2200.0,8.429319371727749,270.7883320867614,432.34704562453254,13.668187515865263,0.6077272727272728,0.32625293731689453,1.0,0.006174427457153797,1337.0,1.6454749426735413,9,01
8,696.0,1156.0,8.439655172413794,325.4454022988506,8.350574712643677,10.995210269265058,0.6020761245674741,0.563383936882019,1.0,0.011834319680929184,696.0,1.6609195378435064,9,01
9,175.0,1242.0,7.994285714285715,331.95428571428573,313.1485714285714,6.939792343839249,0.14090177133655393,0.38804808259010315,1.0,0.010290713049471378,175.0,7.0971428165877555,9,01
10,684.0,3069.0,7.95906432748538,355.34941520467834,287.1769005847953,10.931652720668996,0.22287390029325513,0.4766431748867035,1.0,0.008232570253312588,684.0,4.486842098703447,9,01
11,515.0,1040.0,8.297087378640777,393.56893203883493,130.00582524271846,9.944956066815037,0.4951923076923077,0.5357150435447693,1.0,0.010805248282849789,515.0,2.0194174718069564,9,01
12,624.0,1624.0,8.47275641025641,404.38621794871796,135.34455128205127,10.602183642547542,0.3842364532019704,0.5371463298797607,1.0,0.010805248282849789,624.0,2.602564098393327,9,01
13,1047.0,9048.0,8.067812798471824,427.44030563514804,361.8720152817574,12.598418179283204,0.11571618037135278,0.42384418845176697,1.0,0.0072034988552331924,1047.0,8.64183380263435,9,01
14,2699.0,8556.0,9.127454612819562,422.93775472397186,463.9355316783994,17.274338307822052,0.31545114539504443,0.6157662272453308,1.0,0.008747105486690998,2699.0,3.1700629851166866,9,01
15,503.0,1480.0,8.63817097415507,421.5168986083499,108.42544731610337,9.867105859839384,0.3398648648648649,0.5521795749664307,1.0,0.009776176884770393,503.0,2.942345918603686,9,01
16,17.0,126.0,8.0,422.94117647058823,117.70588235294117,3.1901915940108525,0.1349206349206349,0.4912453293800354,1.0,0.017494210973381996,17.0,7.411764269896219,9,01
17,308.0,918.0,7.808441558441558,424.59415584415586,129.23376623376623,8.378842586487032,0.3355119825708061,0.4807516932487488,1.0,0.011834319680929184,308.0,2.980519470842469,9,01
18,34.0,70.0,7.588235294117647,424.0882352941176,427.1470588235294,4.019389542491952,0.4857142857142857,0.4793882966041565,1.0,0.04116285219788551,34.0,2.0588234688581335,9,01
19,111.0,396.0,7.657657657657658,432.4054054054054,133.17117117117118,5.962679307090674,0.2803030303030303,0.46652624011039734,1.0,0.009261641651391983,111.0,3.5675675354273197,9,01
20,39.0,72.0,7.589743589743589,430.15384615384613,159.33333333333334,4.207479366835002,0.5416666666666666,0.34456080198287964,1.0,0.0056598917581140995,39.0,1.8461537988165695,9,01
21,588.0,2448.0,8.008503401360544,497.2057823129252,27.358843537414966,10.394243851361631,0.24019607843137256,0.49273526668548584,1.0,0.008232570253312588,588.0,4.163265299042066,9,01
22,134.0,396.0,7.664179104477612,505.3358208955224,7.507462686567164,6.3489522192239995,0.3383838383838384,0.44701436161994934,1.0,0.014406997710466385,134.0,2.9552238585431057,9,01
23,347.0,660.0,10.394812680115274,221.64553314121036,10.55043227665706,8.718537050795467,0.5257575757575758,0.6492564678192139,1.0,0.013892462477087975,347.0,1.9020172855849646,9,01
24,1259.0,3876.0,10.162033359809373,247.17712470214457,311.131850675139,13.39704561033587,0.32481940144478844,0.5920337438583374,1.0,0.013892462477087975,1259.0,3.0786338339327766,9,01
25,95.0,216.0,9.726315789473684,262.4526315789474,3.736842105263158,5.661197779576941,0.4398148148148148,0.6721758246421814,1.0,0.06946230679750443,95.0,2.273684186592798,9,01
26,31.0,60.0,9.0,423.9032258064516,283.5806451612903,3.897514059625756,0.5166666666666667,0.6214261054992676,1.0,0.14509904384613037,31.0,1.9354838085327803,9,01
27,543.0,1700.0,10.406998158379373,459.0036832412523,44.63720073664825,10.122017156591745,0.31941176470588234,0.6243420839309692,1.0,0.01337792631238699,543.0,3.130755058691059,9,01
28,485.0,2275.0,10.616494845360824,464.04536082474226,34.845360824742265,9.74797422316132,0.21318681318681318,0.5540243983268738,1.0,0.009776176884770393,485.0,4.690721639812945,9,01
29,473.0,720.0,12.019027484143763,251.78435517970402,38.92600422832981,9.666906235140706,0.6569444444444444,0.4237021207809448,1.0,0.01337792631238699,473.0,1.522198728282878,9,01
30,131.0,352.0,13.259541984732824,209.70229007633588,34.16030534351145,6.301213930352919,0.3721590909090909,0.590490460395813,1.0,0.1291484385728836,131.0,2.687022880251734,9,01
31,157.0,588.0,13.668789808917197,202.10828025477707,27.197452229299362,6.693198063015236,0.26700680272108845,0.3781459927558899,1.0,0.03756109997630119,157.0,3.745222906081383,9,01
32,15.0,40.0,13.733333333333333,274.8666666666667,9.466666666666667,3.059831741945869,0.375,0.6417630910873413,1.0,0.23154103755950928,15.0,2.6666664888889007,9,01
33,591.0,1968.0,14.94585448392555,410.0321489001692,455.19966159052456,10.411891158337468,0.3003048780487805,0.48035427927970886,1.0,0.010290713049471378,591.0,3.3299492329442484,9,01
34,227.0,1296.0,14.947136563876652,418.9735682819383,477.8678414096916,7.568487156767453,0.17515432098765432,0.37797626852989197,1.0,0.023154104128479958,227.0,5.7092510761707,9,01
35,496.0,1260.0,16.548387096774192,365.93145161290323,403.8709677419355,9.821120011967423,0.39365079365079364,0.4339381754398346,1.0,0.010805248282849789,496.0,2.5403225755235432,9,01
36,1063.0,3910.0,17.312323612417686,381.48730009407336,387.349012229539,12.662269346205544,0.2718670076726343,0.5101959705352783,1.0,0.008232570253312588,1063.0,3.6782690463986176,9,01
37,1127.0,2527.0,17.592724046140194,441.1925465838509,165.4569653948536,12.911452382857604,0.44598337950138506,0.614022970199585,1.0,0.010805248282849789,1127.0,2.2422360228551588,9,01
38,572.0,2622.0,16.124125874125873,480.47027972027973,410.8286713286713,10.299096692023058,0.21815408085430968,0.3848447799682617,1.0,0.01286339107900858,572.0,4.583916075902245,9,01
39,182.0,352.0,16.439560439560438,378.2087912087912,15.12087912087912,7.031115873720005,0.5170454545454546,0.4964717924594879,1.0,0.044250063598155975,182.0,1.9340659234391981,9,01
40,598.0,2550.0,20.36454849498328,189.01672240802677,393.11204013377926,10.45283721905938,0.23450980392156862,0.7109720706939697,1.0,0.01337792631238699,598.0,4.26421403969195,9,01
41,330.0,1595.0,21.66060606060606,167.71515151515152,180.64545454545456,8.57376888612011,0.20689655172413793,0.2697398364543915,0.9112426042556763,0.012348854914307594,330.0,4.8333333186868686,9,01
42,957.0,1980.0,21.83176593521421,171.29153605015674,322.52351097178683,12.226564365234386,0.48333333333333334,0.3860425651073456,1.0,0.009261641651391983,957.0,2.068965515079451,9,01
43,877.0,2150.0,21.52679589509692,173.6533637400228,366.69669327251995,11.87591253376537,0.407906976744186,0.4067656397819519,1.0,0.010290713049471378,877.0,2.451539335859134,9,01
44,1049.0,3700.0,22.027645376549096,213.68160152526215,304.5996186844614,12.606434992251144,0.2835135135135135,0.37792372703552246,1.0,0.008747105486690998,1049.0,3.527168728763423,9,01
45,831.0,1710.0,21.713598074608903,232.54873646209387,339.0084235860409,11.664535982582363,0.48596491228070177,0.4808533489704132,1.0,0.010805248282849789,831.0,2.057761730375738,9,01
46,897.0,4480.0,22.657748049052397,385.4392419175028,335.0535117056856,11.965511639748833,0.2002232142857143,0.2691815495491028,1.0,0.006688963156193495,897.0,4.99442585842316,9,01
47,775.0,3536.0,22.705806451612904,473.9729032258065,261.0658064516129,11.396400245279748,0.21917420814479638,0.15910370647907257,0.8042191863059998,0.009776176884770393,775.0,4.562580639274089,9,01
48,84.0,234.0,23.13095238095238,392.75,367.42857142857144,5.43367369666554,0.358974358974359,0.17646120488643646,0.5809107422828674,0.019552353769540787,84.0,2.785714252551021,9,01
49,21.0,64.0,22.571428571428573,452.04761904761904,249.28571428571428,3.422999934344502,0.328125,0.1791073977947235,0.37252378463745117,0.023668639361858368,21.0,3.047618902494338,9,01
1,608.0,2310.0,8.164473684210526,393.2631578947368,132.25493421052633,10.510780959423116,0.2632034632034632,0.5196927785873413,1.0,0.008751608431339264,608.0,3.79934209901424,10,01
2,1043.0,4600.0,7.87823585810163,439.6740172579099,356.1351869606903,12.582353873457539,0.2267391304347826,0.4015868604183197,1.0,0.0077220075763762,1043.0,4.410354741696687,10,01
3,1984.0,5250.0,8.09828629032258,463.60987903225805,271.148689516129,15.590056238503022,0.3779047619047619,0.44702446460723877,1.0,0.007207207381725311,1984.0,2.6461693535049546,10,01
4,19.0,36.0,7.684210526315789,41.26315789473684,302.6842105263158,3.310688545402854,0.5277777777777778,0.660773515701294,1.0,0.009781209751963615,19.0,1.8947367423822765,10,01
5,981.0,2040.0,8.021406727828746,156.25076452599387,378.9194699286442,12.32792910964482,0.4808823529411765,0.4029780924320221,1.0,0.00617760606110096,981.0,2.0795107012441276,10,01
6,541.0,969.0,7.981515711645102,198.1977818853974,9.907578558225508,10.1095745906918,0.5583075335397317,0.45369866490364075,1.0,0.009781209751963615,541.0,1.791127538278877,10,01
7,447.0,3321.0,8.288590604026846,209.39149888143177,155.02237136465325,9.486433506274807,0.13459801264679314,0.4531188905239105,1.0,0.00926640909165144,447.0,7.429530184721409,10,01
8,962.0,2376.0,8.003118503118504,223.98024948024948,93.24012474012474,12.247820604768856,0.4048821548821549,0.4312922954559326,1.0,0.0077220075763762,962.0,2.4698544672870537,10,01
9,460.0,1428.0,7.871739130434783,232.51521739130436,180.0391304347826,9.577520049188498,0.32212885154061627,0.3634289801120758,1.0,0.0066924067214131355,460.0,3.1043478193383742,10,01
10,188.0,360.0,9.51595744680851,224.93085106382978,9.351063829787234,7.107547034225343,0.5222222222222223,0.672125518321991,1.0,0.026769626885652542,188.0,1.9148936068356723,10,01
11,686.0,2040.0,8.058309037900875,236.634110787172,262.33090379008746,10.942296985154808,0.3362745098039216,0.3335299491882324,1.0,0.008236808702349663,686.0,2.973760928609678,10,01
12,460.0,1134.0,8.002173913043478,230.7913043478261,275.18260869565216,9.577520049188498,0.4056437389770723,0.28944212198257446,1.0,0.008236808702349663,460.0,2.46521738594518,10,01
13,318.0,810.0,7.764150943396227,235.25786163522014,9.481132075471699,8.468558642058058,0.3925925925925926,0.42156416177749634,1.0,0.00926640909165144,318.0,2.547169803310787,10,01
14,1479.0,2304.0,8.267748478701826,273.51859364435427,432.83029073698447,14.135890875388812,0.6419270833333334,0.30193033814430237,1.0,0.007207207381725311,1479.0,1.5578093295755175,10,01
15,596.0,1196.0,8.327181208053691,333.7936241610738,6.902684563758389,10.441171096398595,0.4983277591973244,0.6158577799797058,1.0,0.011325611732900143,596.0,2.006711406029008,10,01
16,984.0,8892.0,7.920731707317073,349.5863821138211,296.6565040650407,12.3404830176163,0.1106612685560054,0.4237865209579468,1.0,0.0066924067214131355,984.0,9.036585356670138,10,01
17,437.0,1152.0,8.274599542334096,408.5446224256293,135.79405034324944,9.415157834843985,0.3793402777777778,0.5943643450737,1.0,0.016988417133688927,437.0,2.63615560037493,10,01
18,2290.0,4368.0,9.305676855895197,430.39519650655023,464.15152838427946,16.353559171374734,0.5242673992673993,0.6613721251487732,1.0,0.008236808702349663,2290.0,1.9074235799530903,10,01
19,642.0,2408.0,8.093457943925234,424.69470404984423,113.29906542056075,10.703162897552794,0.2666112956810631,0.5669068098068237,1.0,0.00926640909165144,642.0,3.7507788103570423,10,01
20,193.0,1536.0,7.984455958549223,432.419689119171,132.04663212435233,7.17000671219614,0.12565104166666666,0.5128613114356995,1.0,0.008751608431339264,193.0,7.958549181561922,10,01
